"ProductKey","CultureName","ProductDescription"
"461","Portuguese (European)","""Concebido para a equipa AWC com correias, controlo de humidade, revestimento em camur?a e bandas de protec??o."""
"461","Punjabi","""??? ?? ???? ???? ??????, ???-????????, ???? ?? ??????, ??? ????? ?? ??? ?? ??? AWC ??? ?? ?? ?????? ???? ???? """
"461","Quecha","""AWCpaq ruwasqa watuyuq, nuyu harkanapaq, gamusawan waqaychasqa sayanampaq chankayuq."""
"461","Romanian","""Proiectat pentru echipa AWC, cu benzi fixe, c?ptu?eal? din piele moale pentru controlul umezelii ?i band? de prindere pentru picior."""
"461","Rumansh","""Concep? per l'equipa AWC, cun elastic, controlla d'umiditad, pulstrada da tgirom e bindel antiglischnant."""
"461","Russian","""??????????? ??? ??????? AWC, ??????????? ?????, ????? ?????, ???????? ???????? ???????? ? ??????????? ??????????? ?????."""
"461","Serbian - Cyrillic","""?????????? ?? AWC ???, ?? ??????? ??????????, ?????????? ?????, ????? ???????, ?????? ?? ????."""
"461","Serbian - Latin","""Koncipiran za AWC tim, sa gumenim povezicama, regulisanje vlage, ko?na postava, dr?a?i za noge."""
"461","Slovak","""Navrhnut? pre t?m AWC. Vyzna?uje sa pevn?mi p?smi, kontrolou vlhkosti, semi?ovou v?pl?ou a stiahnut?m na noh?ch."""
"461","Slovenian","""Oblikovane za ekipo AWC z nepremi?nimi naramnicami, nadzorom vlage, podlogo iz jelenove ko?e in oprijemom za hla?nice."""
"461","Spanish","""Dise?o para el equipo AWC con tiras de sujeci?n, control de humedad, acolchado de gamuza y asideros de piernas."""
"461","Swahili","""Imeundiwa timu ya AWC na kamba za kubana, kidhibiti- unyevu, kafi ya swala, na vishika miguu."""
"461","Swedish","""Utformad f?r AWC-teamet med sp?nnen, ventilation, vaddering och elastiska ben."""
"461","Tamil","""???????? ???????????? ?????????????, ???????? ??????????????, ?????? ?????? ??????? ???? ??????????? ???????????? AWC ??????????? ?????????????????."""
"461","Telugu","""????-???? ??????????, ???-????????, ???? ????? ????????? ????? ???? ?????????????? AWC ???? ???? ?????? ??????????."""
"461","Tswana","""E diretswe setlhopha sa AWC ka diseterapa tsa sennela-foo, taolo ya bokgola, go tsenngwa diphete tsa ?emi  le di-leg grippers."""
"461","Ukrainian","""?????????? ??? ??????? AWC, ??? ????????? ?????, ??????? ???????? ??????, ??????? ????????? ?? ????????? ??????? ??? ???."""
"461","Urdu","""???? ?? ??????? ??? ??????? ?? ??? ?????? ??? ??? ????? ?? ???? AWC ??? ?? ??? ???? ????"""
"461","Vietnamese","""Thi??t k?? da?nh ri?ng cho ???i ?ua AWC v??i ca?c ??ng c?? ?i?nh, ki??m soa?t ??? ??m, mi??ng lo?t b??ng da thu??c va? bo? sa?t ch?n."""
"461","Welsh","""Cynlluniwyd ar gyfer y t?m AWC gyda strapiau i'w cadw yn eu lle, rheolaeth lleithder, padin siami, a gwasgwyr coesau."""
"461","Zulu","""Idizayinelwe ithimu ye AWC namabhande anganyakazi, isilawuli somswakamo, iphedwe ngesikhumba esithambile, nezibambi zemilenze."""
"462","Afrikaans","""Volledige opstopsels, verbeterde vingerbuigbaarheid, duursame palm, en verstelbare sluiter."""
"462","Albanian","""Veshje e plot?, p?rmir?sim t? p?rkulshm?ris? s? gishtave, p?ll?mb? t? p?rforcuara, mbyllje e rregullueshme."""
"462","Basque","""Guztizko betegarria, atzamarrentzako malgutasun hobetua, esku-azpi iraunkorra, itxitura egokigarria."""
"462","Bosnian (Cyrillic)","""???? ???????, ????????? ????????????? ?? ?????, ????????? ??????? ?? ????, ???????? ?????????."""
"462","Bosnian (Latin)","""Puna postava, pobolj?ana fleksibilnost za prste, izdr?ljiva za?tita za dlan, podesivo zatvaranje."""
"462","Brazilian","""Acolchoamento total, flexibilidade dos dedos aprimorada, palma dur?vel, fechamento ajust?vel."""
"462","Bulgarian","""????? ??????????, ????????? ?????? ?? ????????, ????????? ?????, ??????????? ????????."""
"462","Catalan","""Encoixinat complet, flexi? dels dits millorada, palmell durador, tancament ajustable."""
"462","Chinese - Hongkong","?????????????????????????????"
"462","Chinese - Trad","????????????????????????????????"
"462","Croatian","""Potpuno podlo?eno, pobolj?ano sagibanje prsta, izdr?ljiv dlan, prilagodljivo zatvaranje."""
"462","Czech","""Pln? vycp?vka, vylep?en? pohyb prst?, odoln? vrstva na dlani, p?izp?sobiteln? zap?nan?"""
"462","Danish","""Komplet polstring, forbedret bev?gelighed af fingrene, holdbarhed i h?ndfladen og justerbar lukkeanordning."""
"462","Dutch","""Volledig gepolsterd, verbeterde vingerbeweging, duurzame handpalm, instelbare sluiting."""
"462","Estonian","""T?ispolster, parandatud s?rmeosade paindlikkus, vastupidavad peopesad, reguleeritav kinnis."""
"462","Farsi","""???? ????? ?????? ????? ????? ???? ?????? ??? ?? ????? ??? ???? ?????."""
"462","Finnish","""T?yspehmustus, parannettu sormien liikkuvuus, kest?v? k?mmenosa, kireydens??t?."""
"462","Galician","""Completamente acolchados, mellora da flexibilidade dos dedos, palma reforzada, peche axustable."""
"462","Greek","""?????? ???????? ?? ???????????, ?????????? ?????? ????????, ????????? ????????? ???????, ??????????? ????????."""
"462","Gujrati","""??????? ??????, ???????? ????? ???????, ???? ?????, ?????? ??? ???? ????? ??????. """
"462","Hindi","""??????? ??????, ?????? ????? ???????, ????? ???, ????? ??????."""
"462","Hungarian","""Teljes p?rn?z?s, jobban hajl? ujjak, tart?s teny?rr?sz, be?ll?that? z?r?f?l."""
"462","Icelandic","""P??ar, aukinn sveigjanleiki fyrir fingur, slitsterkur l?fi, stillanleg festing."""
"462","Indonesian","""Bantalan penuh, peningkatan fleksibilitas jari, genggaman tahan lama, celah jari yang dapat disesuaikan."""
"462","Inuktitut","""xe5g/o3ym]J4, wkZ1ax3k5 wc3Nq5g6, ka9M3nCwq5gu4 wtm8No4, hvtDto4"""
"462","Irish","""Cuilte?il ioml?n, m?ara n?os sol?btha, bos mharthana, d?nadh inchoigeartaithe"""
"462","Italian","""Completamente imbottiti, facilitano il movimento delle dita, palmi con rinforzi, chiusura regolabile."""
"462","Kannada","""??????? ??????????, ?????? ??????? ?????????, ????? ?????, ??????????????? ?????????.?"""
"462","Kazakh","""??????????? ??????????, ???????????? ?????? ?????????, ??????? ?????, ?????????? ?????."""
"462","Konkani","""????? ??????, ??????????? ?????????? ????????, ????? ???? ??? ?????? ????? ???????."""
"462","Korean","""???? ????? ??? ? ??? ??? ??? ??? ?? ? ?? ????, ?? ??? ??? ?? ??? ? ????."""
"462","Latvian","""Pilns polster?jums, uzlabota pirkstu lokan?ba, iztur?ga plaukstas da?a un regul?jama aizdare."""
"462","Lithuanian","""Visos dalys su kam?alais, pir?tai lankstosi geriau, delno med?iaga patvari, u?segimas koreguojamas."""
"462","Luxenbourgish","""Ganz gepolstert, besser Flexibilit?it an Beweegung vun de Fanger, robuste Schutz fir d'Handfl?chen, regl?ierbaren Verschloss."""
"462","Macedonian","""??????? ???????, ????????? ??????? ?? ???????, ????????? ??????, ? ????????? ??? ?? ???????????. """
"462","Malaysian","""Pad penuh, meningkatkan fleks jari, tapak tangan yang tahan lasak, penutup boleh laras."""
"462","Maori","""Kua paparetia katoatia, he pai ake te p?ngore ?-matimati, he kapu ringa mauroa, he whakatika katinga."""
"462","Marathi","""??????? ??????, ??????? ????? ???????, ????? ????, ???????? ???? ?????? ????????."""
"462","Nepali","""???? ????????? ??????, ??????? ????????? ???? ???????????, ??????? ??????, ??????? ???? ????? ???????."""
"462","Norwegian","""Helpolstret, forbedret fingerfleksibilitet, slitesterk h?ndflate, justerbar lukking."""
"462","Nynorsk","""Heilpolstra, forbetra fingerfleksibilitet, slitesterk handflate, lukkinga kan justerast."""
"462","Pashto","""?? ???? ??? ???? ?????? ? ???? ? ???? ???? ???????? ????? ??????????? ???.                 """
"462","Polish","""Pe?na wk?adka ochronna, zwi?kszona elastyczno?? palc?w, trwa?a cz??? obejmuj?ca d?o?, regulowane zapi?cie."""
"462","Portuguese (European)","""Estofamento completo, flexibilidade melhorada dos dedos, palma dur?vel, fecho ajust?vel."""
"462","Punjabi","""???? ??????, ??????? ??? ???? ???, ??????? ?????, ??????? ????? ??? ??? ???? ?? ???? ???"""
"462","Quecha","""Sumaq wankusqa, rawkana kuyunampaq allin ruwasqa, maki pampan mana tukuq allin wichqanayuq."""
"462","Romanian","""C?ptu?eal? complet?, flexare ?mbun?t??it? a degetelor, palm? durabil?, ?nchidere reglabil?."""
"462","Rumansh","""Pulstr? cumplettamain, meglra flexibladad per la detta, protecziun robusta da la balla dal maun, serradira flexibla. """
"462","Russian","""??????? ?? ???? ???????????, ?????????? ???????? ???????, ????????????? ??????? ?? ??????, ???????????? ????????."""
"462","Serbian - Cyrillic","""???? ???????, ????????? ????????????? ?? ?????, ????????? ??????? ?? ????, ???????? ?????????."""
"462","Serbian - Latin","""Puna postava, pobolj?ana fleksibilnost za prste, izdr?ljiva za?tita za dlan, podesivo zatvaranje."""
"462","Slovak","""Celom?k?en? rukavice so zlep?enou ohybnos?ou prstov, odolnou dla?ovou ?as?ou a nastavite?n?m p?tkom. """
"462","Slovenian","""Popolno oblazinjenje, izbolj?ana gibljivost prstov, vzdr?ljiva podloga dlani, prilagodljiva zaprtost."""
"462","Spanish","""Acolchado completo, flexibilidad mejorada en dedos, palma duradera y cierre ajustable."""
"462","Swahili","""Kafi kamili, kunyumbulika kwa vidole kulikoimarishwa, kitanga cha kudumu, ufichuzi unaoweza kurekebishwa."""
"462","Swedish","""Full vaddering, flexibel, h?llbar, justerbart sp?nne."""
"462","Tamil","""????????? ??????, ???????????????? ????? ????????, ???????????????? ????, ??????????????? ???????"""
"462","Telugu","""?????? ?????????, ??????? ?????? ????????, ???????? ????, ????????? ????? ???????. """
"462","Tswana","""Diphete tse di tletseng, temekiso ya monwana e e tokafaditsweng, legofi le le thata, tswalo e e kgonang go repisiwa."""
"462","Ukrainian","""???????? ??????????? ?????????, ???????????? ?????????? ?????????? ???????, ??????? ???????? ?? ??????, ??????????? ????????."""
"462","Urdu","""?? ?????? ???? ???? ?????? ????? ???? ???? ????? ??????"""
"462","Vietnamese","""Toa?n b?? g?ng ????c lo?t, t?ng s?? linh hoa?t cu?a ngo?n tay, lo?ng g?ng tay b??n, khuy ?o?ng co? th?? ?i??u chi?nh."""
"462","Welsh","""Padio llawn, gwell hyblygrwydd i'r bysedd, cledr wydn, strap cau addasadwy."""
"462","Zulu","""Iphedwe ngokugcwele, ukugoba kweminwe okwenziwe ngcono, intende engasheshi ukuguga, ukuvaleka okulinganisekayo. """
"463","Afrikaans","""Volledige opstopsels, verbeterde vingerbuigbaarheid, duursame palm, en verstelbare sluiter."""
"463","Albanian","""Veshje e plot?, p?rmir?sim t? p?rkulshm?ris? s? gishtave, p?ll?mb? t? p?rforcuara, mbyllje e rregullueshme."""
"463","Basque","""Guztizko betegarria, atzamarrentzako malgutasun hobetua, esku-azpi iraunkorra, itxitura egokigarria."""
"463","Bosnian (Cyrillic)","""???? ???????, ????????? ????????????? ?? ?????, ????????? ??????? ?? ????, ???????? ?????????."""
"463","Bosnian (Latin)","""Puna postava, pobolj?ana fleksibilnost za prste, izdr?ljiva za?tita za dlan, podesivo zatvaranje."""
"463","Brazilian","""Acolchoamento total, flexibilidade dos dedos aprimorada, palma dur?vel, fechamento ajust?vel."""
"463","Bulgarian","""????? ??????????, ????????? ?????? ?? ????????, ????????? ?????, ??????????? ????????."""
"463","Catalan","""Encoixinat complet, flexi? dels dits millorada, palmell durador, tancament ajustable."""
"463","Chinese - Hongkong","?????????????????????????????"
"463","Chinese - Trad","????????????????????????????????"
"463","Croatian","""Potpuno podlo?eno, pobolj?ano sagibanje prsta, izdr?ljiv dlan, prilagodljivo zatvaranje."""
"463","Czech","""Pln? vycp?vka, vylep?en? pohyb prst?, odoln? vrstva na dlani, p?izp?sobiteln? zap?nan?"""
"463","Danish","""Komplet polstring, forbedret bev?gelighed af fingrene, holdbarhed i h?ndfladen og justerbar lukkeanordning."""
"463","Dutch","""Volledig gepolsterd, verbeterde vingerbeweging, duurzame handpalm, instelbare sluiting."""
"463","Estonian","""T?ispolster, parandatud s?rmeosade paindlikkus, vastupidavad peopesad, reguleeritav kinnis."""
"463","Farsi","""???? ????? ?????? ????? ????? ???? ?????? ??? ?? ????? ??? ???? ?????."""
"463","Finnish","""T?yspehmustus, parannettu sormien liikkuvuus, kest?v? k?mmenosa, kireydens??t?."""
"463","Galician","""Completamente acolchados, mellora da flexibilidade dos dedos, palma reforzada, peche axustable."""
"463","Greek","""?????? ???????? ?? ???????????, ?????????? ?????? ????????, ????????? ????????? ???????, ??????????? ????????."""
"463","Gujrati","""??????? ??????, ???????? ????? ???????, ???? ?????, ?????? ??? ???? ????? ??????. """
"463","Hindi","""??????? ??????, ?????? ????? ???????, ????? ???, ????? ??????."""
"463","Hungarian","""Teljes p?rn?z?s, jobban hajl? ujjak, tart?s teny?rr?sz, be?ll?that? z?r?f?l."""
"463","Icelandic","""P??ar, aukinn sveigjanleiki fyrir fingur, slitsterkur l?fi, stillanleg festing."""
"463","Indonesian","""Bantalan penuh, peningkatan fleksibilitas jari, genggaman tahan lama, celah jari yang dapat disesuaikan."""
"463","Inuktitut","""xe5g/o3ym]J4, wkZ1ax3k5 wc3Nq5g6, ka9M3nCwq5gu4 wtm8No4, hvtDto4"""
"463","Irish","""Cuilte?il ioml?n, m?ara n?os sol?btha, bos mharthana, d?nadh inchoigeartaithe"""
"463","Italian","""Completamente imbottiti, facilitano il movimento delle dita, palmi con rinforzi, chiusura regolabile."""
"463","Kannada","""??????? ??????????, ?????? ??????? ?????????, ????? ?????, ??????????????? ?????????.?"""
"463","Kazakh","""??????????? ??????????, ???????????? ?????? ?????????, ??????? ?????, ?????????? ?????."""
"463","Konkani","""????? ??????, ??????????? ?????????? ????????, ????? ???? ??? ?????? ????? ???????."""
"463","Korean","""???? ????? ??? ? ??? ??? ??? ??? ?? ? ?? ????, ?? ??? ??? ?? ??? ? ????."""
"463","Latvian","""Pilns polster?jums, uzlabota pirkstu lokan?ba, iztur?ga plaukstas da?a un regul?jama aizdare."""
"463","Lithuanian","""Visos dalys su kam?alais, pir?tai lankstosi geriau, delno med?iaga patvari, u?segimas koreguojamas."""
"463","Luxenbourgish","""Ganz gepolstert, besser Flexibilit?it an Beweegung vun de Fanger, robuste Schutz fir d'Handfl?chen, regl?ierbaren Verschloss."""
"463","Macedonian","""??????? ???????, ????????? ??????? ?? ???????, ????????? ??????, ? ????????? ??? ?? ???????????. """
"463","Malaysian","""Pad penuh, meningkatkan fleks jari, tapak tangan yang tahan lasak, penutup boleh laras."""
"463","Maori","""Kua paparetia katoatia, he pai ake te p?ngore ?-matimati, he kapu ringa mauroa, he whakatika katinga."""
"463","Marathi","""??????? ??????, ??????? ????? ???????, ????? ????, ???????? ???? ?????? ????????."""
"463","Nepali","""???? ????????? ??????, ??????? ????????? ???? ???????????, ??????? ??????, ??????? ???? ????? ???????."""
"463","Norwegian","""Helpolstret, forbedret fingerfleksibilitet, slitesterk h?ndflate, justerbar lukking."""
"463","Nynorsk","""Heilpolstra, forbetra fingerfleksibilitet, slitesterk handflate, lukkinga kan justerast."""
"463","Pashto","""?? ???? ??? ???? ?????? ? ???? ? ???? ???? ???????? ????? ??????????? ???.                 """
"463","Polish","""Pe?na wk?adka ochronna, zwi?kszona elastyczno?? palc?w, trwa?a cz??? obejmuj?ca d?o?, regulowane zapi?cie."""
"463","Portuguese (European)","""Estofamento completo, flexibilidade melhorada dos dedos, palma dur?vel, fecho ajust?vel."""
"463","Punjabi","""???? ??????, ??????? ??? ???? ???, ??????? ?????, ??????? ????? ??? ??? ???? ?? ???? ???"""
"463","Quecha","""Sumaq wankusqa, rawkana kuyunampaq allin ruwasqa, maki pampan mana tukuq allin wichqanayuq."""
"463","Romanian","""C?ptu?eal? complet?, flexare ?mbun?t??it? a degetelor, palm? durabil?, ?nchidere reglabil?."""
"463","Rumansh","""Pulstr? cumplettamain, meglra flexibladad per la detta, protecziun robusta da la balla dal maun, serradira flexibla. """
"463","Russian","""??????? ?? ???? ???????????, ?????????? ???????? ???????, ????????????? ??????? ?? ??????, ???????????? ????????."""
"463","Serbian - Cyrillic","""???? ???????, ????????? ????????????? ?? ?????, ????????? ??????? ?? ????, ???????? ?????????."""
"463","Serbian - Latin","""Puna postava, pobolj?ana fleksibilnost za prste, izdr?ljiva za?tita za dlan, podesivo zatvaranje."""
"463","Slovak","""Celom?k?en? rukavice so zlep?enou ohybnos?ou prstov, odolnou dla?ovou ?as?ou a nastavite?n?m p?tkom. """
"463","Slovenian","""Popolno oblazinjenje, izbolj?ana gibljivost prstov, vzdr?ljiva podloga dlani, prilagodljiva zaprtost."""
"463","Spanish","""Acolchado completo, flexibilidad mejorada en dedos, palma duradera y cierre ajustable."""
"463","Swahili","""Kafi kamili, kunyumbulika kwa vidole kulikoimarishwa, kitanga cha kudumu, ufichuzi unaoweza kurekebishwa."""
"463","Swedish","""Full vaddering, flexibel, h?llbar, justerbart sp?nne."""
"463","Tamil","""????????? ??????, ???????????????? ????? ????????, ???????????????? ????, ??????????????? ???????"""
"463","Telugu","""?????? ?????????, ??????? ?????? ????????, ???????? ????, ????????? ????? ???????. """
"463","Tswana","""Diphete tse di tletseng, temekiso ya monwana e e tokafaditsweng, legofi le le thata, tswalo e e kgonang go repisiwa."""
"463","Ukrainian","""???????? ??????????? ?????????, ???????????? ?????????? ?????????? ???????, ??????? ???????? ?? ??????, ??????????? ????????."""
"463","Urdu","""?? ?????? ???? ???? ?????? ????? ???? ???? ????? ??????"""
"463","Vietnamese","""Toa?n b?? g?ng ????c lo?t, t?ng s?? linh hoa?t cu?a ngo?n tay, lo?ng g?ng tay b??n, khuy ?o?ng co? th?? ?i??u chi?nh."""
"463","Welsh","""Padio llawn, gwell hyblygrwydd i'r bysedd, cledr wydn, strap cau addasadwy."""
"463","Zulu","""Iphedwe ngokugcwele, ukugoba kweminwe okwenziwe ngcono, intende engasheshi ukuguga, ukuvaleka okulinganisekayo. """
"464","Afrikaans","""Volledige opstopsels, verbeterde vingerbuigbaarheid, duursame palm, en verstelbare sluiter."""
"464","Albanian","""Veshje e plot?, p?rmir?sim t? p?rkulshm?ris? s? gishtave, p?ll?mb? t? p?rforcuara, mbyllje e rregullueshme."""
"464","Basque","""Guztizko betegarria, atzamarrentzako malgutasun hobetua, esku-azpi iraunkorra, itxitura egokigarria."""
"464","Bosnian (Cyrillic)","""???? ???????, ????????? ????????????? ?? ?????, ????????? ??????? ?? ????, ???????? ?????????."""
"464","Bosnian (Latin)","""Puna postava, pobolj?ana fleksibilnost za prste, izdr?ljiva za?tita za dlan, podesivo zatvaranje."""
"464","Brazilian","""Acolchoamento total, flexibilidade dos dedos aprimorada, palma dur?vel, fechamento ajust?vel."""
"464","Bulgarian","""????? ??????????, ????????? ?????? ?? ????????, ????????? ?????, ??????????? ????????."""
"464","Catalan","""Encoixinat complet, flexi? dels dits millorada, palmell durador, tancament ajustable."""
"464","Chinese - Hongkong","?????????????????????????????"
"464","Chinese - Trad","????????????????????????????????"
"464","Croatian","""Potpuno podlo?eno, pobolj?ano sagibanje prsta, izdr?ljiv dlan, prilagodljivo zatvaranje."""
"464","Czech","""Pln? vycp?vka, vylep?en? pohyb prst?, odoln? vrstva na dlani, p?izp?sobiteln? zap?nan?"""
"464","Danish","""Komplet polstring, forbedret bev?gelighed af fingrene, holdbarhed i h?ndfladen og justerbar lukkeanordning."""
"464","Dutch","""Volledig gepolsterd, verbeterde vingerbeweging, duurzame handpalm, instelbare sluiting."""
"464","Estonian","""T?ispolster, parandatud s?rmeosade paindlikkus, vastupidavad peopesad, reguleeritav kinnis."""
"464","Farsi","""???? ????? ?????? ????? ????? ???? ?????? ??? ?? ????? ??? ???? ?????."""
"464","Finnish","""T?yspehmustus, parannettu sormien liikkuvuus, kest?v? k?mmenosa, kireydens??t?."""
"464","Galician","""Completamente acolchados, mellora da flexibilidade dos dedos, palma reforzada, peche axustable."""
"464","Greek","""?????? ???????? ?? ???????????, ?????????? ?????? ????????, ????????? ????????? ???????, ??????????? ????????."""
"464","Gujrati","""??????? ??????, ???????? ????? ???????, ???? ?????, ?????? ??? ???? ????? ??????. """
"464","Hindi","""??????? ??????, ?????? ????? ???????, ????? ???, ????? ??????."""
"464","Hungarian","""Teljes p?rn?z?s, jobban hajl? ujjak, tart?s teny?rr?sz, be?ll?that? z?r?f?l."""
"464","Icelandic","""P??ar, aukinn sveigjanleiki fyrir fingur, slitsterkur l?fi, stillanleg festing."""
"464","Indonesian","""Bantalan penuh, peningkatan fleksibilitas jari, genggaman tahan lama, celah jari yang dapat disesuaikan."""
"464","Inuktitut","""xe5g/o3ym]J4, wkZ1ax3k5 wc3Nq5g6, ka9M3nCwq5gu4 wtm8No4, hvtDto4"""
"464","Irish","""Cuilte?il ioml?n, m?ara n?os sol?btha, bos mharthana, d?nadh inchoigeartaithe"""
"464","Italian","""Completamente imbottiti, facilitano il movimento delle dita, palmi con rinforzi, chiusura regolabile."""
"464","Kannada","""??????? ??????????, ?????? ??????? ?????????, ????? ?????, ??????????????? ?????????.?"""
"464","Kazakh","""??????????? ??????????, ???????????? ?????? ?????????, ??????? ?????, ?????????? ?????."""
"464","Konkani","""????? ??????, ??????????? ?????????? ????????, ????? ???? ??? ?????? ????? ???????."""
"464","Korean","""???? ????? ??? ? ??? ??? ??? ??? ?? ? ?? ????, ?? ??? ??? ?? ??? ? ????."""
"464","Latvian","""Pilns polster?jums, uzlabota pirkstu lokan?ba, iztur?ga plaukstas da?a un regul?jama aizdare."""
"464","Lithuanian","""Visos dalys su kam?alais, pir?tai lankstosi geriau, delno med?iaga patvari, u?segimas koreguojamas."""
"464","Luxenbourgish","""Ganz gepolstert, besser Flexibilit?it an Beweegung vun de Fanger, robuste Schutz fir d'Handfl?chen, regl?ierbaren Verschloss."""
"464","Macedonian","""??????? ???????, ????????? ??????? ?? ???????, ????????? ??????, ? ????????? ??? ?? ???????????. """
"464","Malaysian","""Pad penuh, meningkatkan fleks jari, tapak tangan yang tahan lasak, penutup boleh laras."""
"464","Maori","""Kua paparetia katoatia, he pai ake te p?ngore ?-matimati, he kapu ringa mauroa, he whakatika katinga."""
"464","Marathi","""??????? ??????, ??????? ????? ???????, ????? ????, ???????? ???? ?????? ????????."""
"464","Nepali","""???? ????????? ??????, ??????? ????????? ???? ???????????, ??????? ??????, ??????? ???? ????? ???????."""
"464","Norwegian","""Helpolstret, forbedret fingerfleksibilitet, slitesterk h?ndflate, justerbar lukking."""
"464","Nynorsk","""Heilpolstra, forbetra fingerfleksibilitet, slitesterk handflate, lukkinga kan justerast."""
"464","Pashto","""?? ???? ??? ???? ?????? ? ???? ? ???? ???? ???????? ????? ??????????? ???.                 """
"464","Polish","""Pe?na wk?adka ochronna, zwi?kszona elastyczno?? palc?w, trwa?a cz??? obejmuj?ca d?o?, regulowane zapi?cie."""
"464","Portuguese (European)","""Estofamento completo, flexibilidade melhorada dos dedos, palma dur?vel, fecho ajust?vel."""
"464","Punjabi","""???? ??????, ??????? ??? ???? ???, ??????? ?????, ??????? ????? ??? ??? ???? ?? ???? ???"""
"464","Quecha","""Sumaq wankusqa, rawkana kuyunampaq allin ruwasqa, maki pampan mana tukuq allin wichqanayuq."""
"464","Romanian","""C?ptu?eal? complet?, flexare ?mbun?t??it? a degetelor, palm? durabil?, ?nchidere reglabil?."""
"464","Rumansh","""Pulstr? cumplettamain, meglra flexibladad per la detta, protecziun robusta da la balla dal maun, serradira flexibla. """
"464","Russian","""??????? ?? ???? ???????????, ?????????? ???????? ???????, ????????????? ??????? ?? ??????, ???????????? ????????."""
"464","Serbian - Cyrillic","""???? ???????, ????????? ????????????? ?? ?????, ????????? ??????? ?? ????, ???????? ?????????."""
"464","Serbian - Latin","""Puna postava, pobolj?ana fleksibilnost za prste, izdr?ljiva za?tita za dlan, podesivo zatvaranje."""
"464","Slovak","""Celom?k?en? rukavice so zlep?enou ohybnos?ou prstov, odolnou dla?ovou ?as?ou a nastavite?n?m p?tkom. """
"464","Slovenian","""Popolno oblazinjenje, izbolj?ana gibljivost prstov, vzdr?ljiva podloga dlani, prilagodljiva zaprtost."""
"464","Spanish","""Acolchado completo, flexibilidad mejorada en dedos, palma duradera y cierre ajustable."""
"464","Swahili","""Kafi kamili, kunyumbulika kwa vidole kulikoimarishwa, kitanga cha kudumu, ufichuzi unaoweza kurekebishwa."""
"464","Swedish","""Full vaddering, flexibel, h?llbar, justerbart sp?nne."""
"464","Tamil","""????????? ??????, ???????????????? ????? ????????, ???????????????? ????, ??????????????? ???????"""
"464","Telugu","""?????? ?????????, ??????? ?????? ????????, ???????? ????, ????????? ????? ???????. """
"464","Tswana","""Diphete tse di tletseng, temekiso ya monwana e e tokafaditsweng, legofi le le thata, tswalo e e kgonang go repisiwa."""
"464","Ukrainian","""???????? ??????????? ?????????, ???????????? ?????????? ?????????? ???????, ??????? ???????? ?? ??????, ??????????? ????????."""
"464","Urdu","""?? ?????? ???? ???? ?????? ????? ???? ???? ????? ??????"""
"464","Vietnamese","""Toa?n b?? g?ng ????c lo?t, t?ng s?? linh hoa?t cu?a ngo?n tay, lo?ng g?ng tay b??n, khuy ?o?ng co? th?? ?i??u chi?nh."""
"464","Welsh","""Padio llawn, gwell hyblygrwydd i'r bysedd, cledr wydn, strap cau addasadwy."""
"464","Zulu","""Iphedwe ngokugcwele, ukugoba kweminwe okwenziwe ngcono, intende engasheshi ukuguga, ukuvaleka okulinganisekayo. """
"465","Afrikaans","""Volledige opstopsels, verbeterde vingerbuigbaarheid, duursame palm, en verstelbare sluiter."""
"465","Albanian","""Veshje e plot?, p?rmir?sim t? p?rkulshm?ris? s? gishtave, p?ll?mb? t? p?rforcuara, mbyllje e rregullueshme."""
"465","Basque","""Guztizko betegarria, atzamarrentzako malgutasun hobetua, esku-azpi iraunkorra, itxitura egokigarria."""
"465","Bosnian (Cyrillic)","""???? ???????, ????????? ????????????? ?? ?????, ????????? ??????? ?? ????, ???????? ?????????."""
"465","Bosnian (Latin)","""Puna postava, pobolj?ana fleksibilnost za prste, izdr?ljiva za?tita za dlan, podesivo zatvaranje."""
"465","Brazilian","""Acolchoamento total, flexibilidade dos dedos aprimorada, palma dur?vel, fechamento ajust?vel."""
"465","Bulgarian","""????? ??????????, ????????? ?????? ?? ????????, ????????? ?????, ??????????? ????????."""
"465","Catalan","""Encoixinat complet, flexi? dels dits millorada, palmell durador, tancament ajustable."""
"465","Chinese - Hongkong","?????????????????????????????"
"465","Chinese - Trad","????????????????????????????????"
"465","Croatian","""Potpuno podlo?eno, pobolj?ano sagibanje prsta, izdr?ljiv dlan, prilagodljivo zatvaranje."""
"465","Czech","""Pln? vycp?vka, vylep?en? pohyb prst?, odoln? vrstva na dlani, p?izp?sobiteln? zap?nan?"""
"465","Danish","""Komplet polstring, forbedret bev?gelighed af fingrene, holdbarhed i h?ndfladen og justerbar lukkeanordning."""
"465","Dutch","""Volledig gepolsterd, verbeterde vingerbeweging, duurzame handpalm, instelbare sluiting."""
"465","Estonian","""T?ispolster, parandatud s?rmeosade paindlikkus, vastupidavad peopesad, reguleeritav kinnis."""
"465","Farsi","""???? ????? ?????? ????? ????? ???? ?????? ??? ?? ????? ??? ???? ?????."""
"465","Finnish","""T?yspehmustus, parannettu sormien liikkuvuus, kest?v? k?mmenosa, kireydens??t?."""
"465","Galician","""Completamente acolchados, mellora da flexibilidade dos dedos, palma reforzada, peche axustable."""
"465","Greek","""?????? ???????? ?? ???????????, ?????????? ?????? ????????, ????????? ????????? ???????, ??????????? ????????."""
"465","Gujrati","""??????? ??????, ???????? ????? ???????, ???? ?????, ?????? ??? ???? ????? ??????. """
